com.samsung.shealth.step_daily_trend,6060029,6
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2019-02-14 02:31:35.776,9047.33,11669,0,1516147200000,2.7777772,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.776,57cc568a-cabc-4370-b1a3-7b994cb722ce.binning_data.json,57cc568a-cabc-4370-b1a3-7b994cb722ce,513.56995,com.sec.android.app.shealth
2019-02-14 02:31:35.776,6652.9897,8716,0,1516233600000,3.9808354,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.776,5e81bb09-ac57-472e-bace-00b957ab168a.binning_data.json,5e81bb09-ac57-472e-bace-00b957ab168a,372.38998,com.sec.android.app.shealth
2019-02-14 02:31:35.776,6416.32,8217,0,1516320000000,6.9444447,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.776,c7064ff3-e7c0-4634-86a2-0474ca2f49ff.binning_data.json,c7064ff3-e7c0-4634-86a2-0474ca2f49ff,357.66998,com.sec.android.app.shealth
2019-02-14 02:31:35.776,8705.32,11231,0,1516406400000,4.638889,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.776,8c0f5eda-0c48-4267-8486-0924095abd59.binning_data.json,8c0f5eda-0c48-4267-8486-0924095abd59,495.04,com.sec.android.app.shealth
2019-02-14 02:31:35.776,3475.99,4464,0,1516492800000,4.1366663,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.776,a1d2ceda-4e74-41c3-afc2-4ad50d062390.binning_data.json,a1d2ceda-4e74-41c3-afc2-4ad50d062390,190.09999,com.sec.android.app.shealth
2019-02-14 02:31:35.776,7776.83,9908,0,1516579200000,3.8888886,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.776,5d7d0286-577d-4209-bf20-b4d1c3308246.binning_data.json,5d7d0286-577d-4209-bf20-b4d1c3308246,440.38998,com.sec.android.app.shealth
2019-02-14 02:31:35.776,7793.7,10325,0,1516665600000,2.6846788,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.776,10c1ea42-c884-4612-9381-bdc639ddfabd.binning_data.json,10c1ea42-c884-4612-9381-bdc639ddfabd,447.27997,com.sec.android.app.shealth
2019-02-14 02:31:35.777,7322.55,9471,0,1516752000000,3.1651037,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.777,9e3ddb0a-c7e6-48c0-9a09-6f513771d31c.binning_data.json,9e3ddb0a-c7e6-48c0-9a09-6f513771d31c,407.47998,com.sec.android.app.shealth
2019-02-14 02:31:35.777,6222.2896,8143,0,1516838400000,4.0826373,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.777,b5001899-be42-4846-84ad-e4175563184a.binning_data.json,b5001899-be42-4846-84ad-e4175563184a,348.61,com.sec.android.app.shealth
2019-02-14 02:31:35.777,6811.8,9032,0,1516924800000,2.6944444,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.777,ec9017a6-8209-415a-8c1e-b8471dc10def.binning_data.json,ec9017a6-8209-415a-8c1e-b8471dc10def,390.34,com.sec.android.app.shealth
2019-02-14 02:31:35.777,6108.99,7961,0,1517011200000,4.4444447,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.777,475b727c-706d-4533-861c-8459cf9e1bae.binning_data.json,475b727c-706d-4533-861c-8459cf9e1bae,335.08997,com.sec.android.app.shealth
2019-02-14 02:31:35.777,4922.2397,6335,0,1517097600000,6.2777777,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.777,55d28e89-d9e9-4b5f-8c1c-2ed8ce1700e4.binning_data.json,55d28e89-d9e9-4b5f-8c1c-2ed8ce1700e4,271.33,com.sec.android.app.shealth
2019-02-14 02:31:35.777,7812.23,10187,0,1517184000000,2.8611112,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.777,48d4dd3f-0c3f-4d79-a715-d1b1ded4ea5d.binning_data.json,48d4dd3f-0c3f-4d79-a715-d1b1ded4ea5d,450.68997,com.sec.android.app.shealth
2019-02-14 02:31:35.777,4447.2,5842,0,1517270400000,3.0,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.777,a9258e72-76ff-46b7-9b65-b99f25904996.binning_data.json,a9258e72-76ff-46b7-9b65-b99f25904996,258.06998,com.sec.android.app.shealth
2019-02-14 02:31:35.778,5035.49,6644,0,1517356800000,2.8035433,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.778,d1d32349-21f3-4257-a8ec-004c60ed3885.binning_data.json,d1d32349-21f3-4257-a8ec-004c60ed3885,280.59,com.sec.android.app.shealth
2019-02-14 02:31:35.778,4168.72,5512,0,1517443200000,2.8090632,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.778,8b3b4e5a-c113-49c3-a8b7-12d921f2bdab.binning_data.json,8b3b4e5a-c113-49c3-a8b7-12d921f2bdab,236.79996,com.sec.android.app.shealth
2019-02-14 02:31:35.778,6364.02,8100,0,1517529600000,3.0555558,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.778,ca183521-8630-41bf-b531-01875c39ce91.binning_data.json,ca183521-8630-41bf-b531-01875c39ce91,372.53998,com.sec.android.app.shealth
2019-02-14 02:31:35.778,7086.61,9197,0,1517616000000,3.75,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.778,8c0b18d2-9d1a-4f54-9916-8ebe8344eb90.binning_data.json,8c0b18d2-9d1a-4f54-9916-8ebe8344eb90,407.8,com.sec.android.app.shealth
2019-02-14 02:31:35.778,2749.42,3476,0,1517702400000,3.5833335,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.778,17c52089-876f-477f-8a8f-80a2f7e01ee6.binning_data.json,17c52089-876f-477f-8a8f-80a2f7e01ee6,157.68,com.sec.android.app.shealth
2019-02-14 02:31:35.778,6512.8,8418,0,1517788800000,3.5555556,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.778,b8805940-4c03-4010-be1a-87d868754d83.binning_data.json,b8805940-4c03-4010-be1a-87d868754d83,361.5,com.sec.android.app.shealth
2019-02-14 02:31:35.778,5440.21,7103,0,1517875200000,2.0555556,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.778,532cd80c-15b5-41f0-bacf-0806b784a86d.binning_data.json,532cd80c-15b5-41f0-bacf-0806b784a86d,303.03998,com.sec.android.app.shealth
2019-02-14 02:31:35.778,7001.3,9137,0,1517961600000,2.8888888,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.778,f098e875-873c-4f89-81eb-c09251e1069f.binning_data.json,f098e875-873c-4f89-81eb-c09251e1069f,392.06998,com.sec.android.app.shealth
2019-02-14 02:31:35.779,7387.63,9583,0,1518048000000,6.2777777,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.779,14c2538b-25d3-4f71-bae0-1276646ebfe7.binning_data.json,14c2538b-25d3-4f71-bae0-1276646ebfe7,405.59998,com.sec.android.app.shealth
2019-02-14 02:31:35.779,5401.15,7065,0,1518134400000,3.5737896,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.779,3e7936ff-604e-4533-9f0c-b4aa432a59c3.binning_data.json,3e7936ff-604e-4533-9f0c-b4aa432a59c3,302.72998,com.sec.android.app.shealth
2019-02-14 02:31:35.779,2255.62,2961,0,1518220800000,3.3611112,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.779,87dc2d06-75ff-45a3-a4ba-e0241a94c558.binning_data.json,87dc2d06-75ff-45a3-a4ba-e0241a94c558,125.54,com.sec.android.app.shealth
2019-02-14 02:31:35.779,992.86,1245,0,1518307200000,6.944642,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.779,1cf95c44-a2f4-4515-9a4a-c16b834a3048.binning_data.json,1cf95c44-a2f4-4515-9a4a-c16b834a3048,59.71,com.sec.android.app.shealth
2019-02-14 02:31:35.779,4198.4097,5522,0,1518393600000,2.7347395,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.779,7167e4ca-b1ed-45dd-8842-325ed0f948db.binning_data.json,7167e4ca-b1ed-45dd-8842-325ed0f948db,233.48997,com.sec.android.app.shealth
2019-02-14 02:31:35.779,6760.29,8842,0,1518480000000,5.61111,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.779,da6017ca-1a1b-4cd5-9e00-35f0893f53fd.binning_data.json,da6017ca-1a1b-4cd5-9e00-35f0893f53fd,379.22998,com.sec.android.app.shealth
2019-02-14 02:31:35.779,6967.58,9047,0,1518566400000,2.8611112,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.779,794b4e83-1e23-4a13-b098-8c6fc911284d.binning_data.json,794b4e83-1e23-4a13-b098-8c6fc911284d,388.47,com.sec.android.app.shealth
2019-02-14 02:31:35.779,5632.2695,7382,0,1518652800000,6.9444427,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.779,3e7e60b4-0d23-404e-84bd-49825e151a47.binning_data.json,3e7e60b4-0d23-404e-84bd-49825e151a47,322.78998,com.sec.android.app.shealth
2019-02-14 02:31:35.780,6729.42,8694,0,1518739200000,4.381037,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.780,1af1abf7-9aea-48d9-90bf-4b1669dd95da.binning_data.json,1af1abf7-9aea-48d9-90bf-4b1669dd95da,369.46,com.sec.android.app.shealth
2019-02-14 02:31:35.780,12558.36,16398,0,1518825600000,3.0833328,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.780,46b33654-358d-4cf1-a790-8c51cf5b8ea6.binning_data.json,46b33654-358d-4cf1-a790-8c51cf5b8ea6,686.3,com.sec.android.app.shealth
2019-02-14 02:31:35.780,2856.19,3693,0,1518912000000,5.61111,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.780,4acb25c5-e5b3-4b66-b1b5-1e828714f631.binning_data.json,4acb25c5-e5b3-4b66-b1b5-1e828714f631,156.90999,com.sec.android.app.shealth
2019-02-14 02:31:35.780,6545.02,8504,0,1518998400000,6.9444427,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.780,a40d7ec6-ff3c-48be-84ca-30756c98ea62.binning_data.json,a40d7ec6-ff3c-48be-84ca-30756c98ea62,359.96997,com.sec.android.app.shealth
2019-02-14 02:31:35.780,6141.5303,8051,0,1519084800000,2.4722228,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.780,87c5248e-c204-4ed0-b96e-90ae8cc812df.binning_data.json,87c5248e-c204-4ed0-b96e-90ae8cc812df,343.30997,com.sec.android.app.shealth
2019-02-14 02:31:35.780,5275.66,6953,0,1519171200000,3.1944444,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.780,e35b3287-de43-4f33-933c-9726eada5f59.binning_data.json,e35b3287-de43-4f33-933c-9726eada5f59,300.15997,com.sec.android.app.shealth
2019-02-14 02:31:35.780,7454.03,9781,0,1519257600000,5.694445,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.780,915b2b90-82e6-4f97-8a3e-201fae175ac2.binning_data.json,915b2b90-82e6-4f97-8a3e-201fae175ac2,414.56998,com.sec.android.app.shealth
2019-02-14 02:31:35.781,9618.72,12500,0,1519344000000,4.277778,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.781,7872d486-e96a-42fe-ade6-7edf508ac4c0.binning_data.json,7872d486-e96a-42fe-ade6-7edf508ac4c0,532.63995,com.sec.android.app.shealth
2019-02-14 02:31:35.781,12855.53,16724,0,1519430400000,2.5,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.781,6f6e46dc-8d83-4170-85b9-9ee277abcea5.binning_data.json,6f6e46dc-8d83-4170-85b9-9ee277abcea5,692.88995,com.sec.android.app.shealth
2019-02-14 02:31:35.781,9942.26,12873,0,1519516800000,6.9444447,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.781,2af685db-3dd4-431b-9553-032c72701525.binning_data.json,2af685db-3dd4-431b-9553-032c72701525,529.57996,com.sec.android.app.shealth
2019-02-14 02:31:35.781,4635.23,5997,0,1519603200000,2.611034,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.781,b1ee3eb9-39c1-4b23-95c5-bdf40766c1fc.binning_data.json,b1ee3eb9-39c1-4b23-95c5-bdf40766c1fc,253.41,com.sec.android.app.shealth
2019-02-14 02:31:35.781,9007.1,11619,0,1519689600000,6.9444447,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.781,1138e905-120b-43e8-b5b2-47f890d206ee.binning_data.json,1138e905-120b-43e8-b5b2-47f890d206ee,486.4,com.sec.android.app.shealth
2019-02-14 02:31:35.781,6044.22,7799,0,1519776000000,3.8660362,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.781,b144315d-594b-45c8-90db-e945e51b0e91.binning_data.json,b144315d-594b-45c8-90db-e945e51b0e91,325.03998,com.sec.android.app.shealth
2019-02-14 02:31:35.781,7162.4697,9408,0,1519862400000,4.2982116,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.781,a62baef7-dc43-4874-a7ec-9cc361e9a54e.binning_data.json,a62baef7-dc43-4874-a7ec-9cc361e9a54e,403.56995,com.sec.android.app.shealth
2019-02-14 02:31:35.782,6901.17,9109,0,1519948800000,5.61111,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.782,54d3d9d1-1ca4-477e-9de4-749b6426ec9f.binning_data.json,54d3d9d1-1ca4-477e-9de4-749b6426ec9f,402.69,com.sec.android.app.shealth
2019-02-14 02:31:35.782,4851.98,6338,0,1520035200000,2.4161127,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.782,5d52ee38-edb0-4d8f-886c-72a4de9610aa.binning_data.json,5d52ee38-edb0-4d8f-886c-72a4de9610aa,274.8,com.sec.android.app.shealth
2019-02-14 02:31:35.782,1171.2999,1522,0,1520121600000,3.25,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.782,e6169d13-2802-48e9-a351-1e0503948bc3.binning_data.json,e6169d13-2802-48e9-a351-1e0503948bc3,67.6,com.sec.android.app.shealth
2019-02-14 02:31:35.782,6732.72,8862,0,1520208000000,2.8888888,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.782,a3dfd0b6-1990-450d-9bdf-96f9b16acd1c.binning_data.json,a3dfd0b6-1990-450d-9bdf-96f9b16acd1c,381.90997,com.sec.android.app.shealth
2019-02-14 02:31:35.782,5301.17,7009,0,1520294400000,4.8251095,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.782,e78c25e0-78ae-447a-9b5a-58b6baf8a984.binning_data.json,e78c25e0-78ae-447a-9b5a-58b6baf8a984,299.21997,com.sec.android.app.shealth
2019-02-14 02:31:35.782,6014.26,7859,0,1520380800000,2.4722228,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.782,1f840076-208c-409b-8e73-2e3bb3b4dcd1.binning_data.json,1f840076-208c-409b-8e73-2e3bb3b4dcd1,353.08,com.sec.android.app.shealth
2019-02-14 02:31:35.782,8776.55,11731,0,1520467200000,2.4795704,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.782,55533d27-f33b-47bc-963b-fdd59782a35d.binning_data.json,55533d27-f33b-47bc-963b-fdd59782a35d,493.07996,com.sec.android.app.shealth
2019-02-14 02:31:35.783,10682.15,13781,0,1520553600000,6.9444447,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.783,1e267021-7521-44ee-aed9-1b80595d5279.binning_data.json,1e267021-7521-44ee-aed9-1b80595d5279,592.81,com.sec.android.app.shealth
2019-02-14 02:31:35.783,2904.45,3686,0,1520640000000,4.138889,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.783,c74be728-d7e4-4618-9e19-d17afd482e41.binning_data.json,c74be728-d7e4-4618-9e19-d17afd482e41,165.26,com.sec.android.app.shealth
2019-02-14 02:31:35.783,7666.94,10024,0,1520726400000,6.9444427,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.783,dd197840-eaa7-459a-817f-4ae24e7455a3.binning_data.json,dd197840-eaa7-459a-817f-4ae24e7455a3,420.74997,com.sec.android.app.shealth
2019-02-14 02:31:35.783,6046.34,7941,0,1520812800000,2.7222223,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.783,19e36c59-4848-491e-86ff-f0ef5ed5871a.binning_data.json,19e36c59-4848-491e-86ff-f0ef5ed5871a,345.52997,com.sec.android.app.shealth
2019-02-14 02:31:35.783,3972.77,5214,0,1520899200000,2.9632025,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.783,359b220e-5024-407c-953b-478036bf96e2.binning_data.json,359b220e-5024-407c-953b-478036bf96e2,221.29,com.sec.android.app.shealth
2019-02-14 02:31:35.783,5925.21,7904,0,1520985600000,1.8543911,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.783,427cb86e-846c-4640-b16d-71099f5bc131.binning_data.json,427cb86e-846c-4640-b16d-71099f5bc131,341.38998,com.sec.android.app.shealth
2019-02-14 02:31:35.783,4927.0,6431,0,1521072000000,3.6944442,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.783,11a4a638-d8bd-4d40-9667-d9672c145fe2.binning_data.json,11a4a638-d8bd-4d40-9667-d9672c145fe2,269.71,com.sec.android.app.shealth
2019-02-14 02:31:35.784,8639.61,11275,0,1521158400000,4.454854,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.784,8244374e-8ac5-4f64-87b5-2cfc7c0e8b87.binning_data.json,8244374e-8ac5-4f64-87b5-2cfc7c0e8b87,480.56998,com.sec.android.app.shealth
2019-02-14 02:31:35.784,7514.9497,9881,0,1521244800000,3.3611112,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.784,3a3ad118-abf5-47ff-b565-289ca7af09a2.binning_data.json,3a3ad118-abf5-47ff-b565-289ca7af09a2,430.55,com.sec.android.app.shealth
2019-02-14 02:31:35.784,5083.0,6655,0,1521331200000,2.601373,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.784,a266d880-afe2-4db0-b925-e8097904a0fe.binning_data.json,a266d880-afe2-4db0-b925-e8097904a0fe,280.54,com.sec.android.app.shealth
2019-02-14 02:31:35.784,8884.51,11642,0,1521417600000,2.8333333,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.784,64060811-b887-4d05-93e7-21ec4ebf85b8.binning_data.json,64060811-b887-4d05-93e7-21ec4ebf85b8,499.78998,com.sec.android.app.shealth
2019-02-14 02:31:35.784,4436.2896,5820,0,1521504000000,2.7777772,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.784,5f4cf518-9fa1-433c-936f-a91bfc8a2a67.binning_data.json,5f4cf518-9fa1-433c-936f-a91bfc8a2a67,250.17996,com.sec.android.app.shealth
2019-02-14 02:31:35.784,6489.66,8522,0,1521590400000,6.9444447,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.784,0cfdcc8f-c46b-4bf6-a0bf-17d7881ce9fc.binning_data.json,0cfdcc8f-c46b-4bf6-a0bf-17d7881ce9fc,368.19,com.sec.android.app.shealth
2019-02-14 02:31:35.785,5600.83,7353,0,1521676800000,6.9444427,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.785,6e704693-c95f-476f-a589-eece0cf6cb2e.binning_data.json,6e704693-c95f-476f-a589-eece0cf6cb2e,313.27,com.sec.android.app.shealth
2019-02-14 02:31:35.785,10435.899,13384,0,1521763200000,2.7777772,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.785,05428c25-47ac-4e13-83dd-4489fe4e2d53.binning_data.json,05428c25-47ac-4e13-83dd-4489fe4e2d53,561.07996,com.sec.android.app.shealth
2019-02-14 02:31:35.785,542.8901,692,0,1521849600000,2.356605,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.785,52c83df6-7cfa-42bb-95ee-c7b900a1395f.binning_data.json,52c83df6-7cfa-42bb-95ee-c7b900a1395f,29.169998,com.sec.android.app.shealth
2019-02-14 02:31:35.785,2483.26,3090,0,1522022400000,2.0635262,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.785,041460af-c816-44c5-8f37-c002362246d9.binning_data.json,041460af-c816-44c5-8f37-c002362246d9,136.51,com.sec.android.app.shealth
2019-02-14 02:31:35.785,895.66003,1053,0,1522108800000,5.294496,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.785,089369e2-68fc-499e-8469-22494fac177c.binning_data.json,089369e2-68fc-499e-8469-22494fac177c,53.38,com.sec.android.app.shealth
2019-02-14 02:31:35.785,628.87,772,0,1522195200000,2.1944444,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.785,e2368319-298f-488a-a81a-20b994e6d080.binning_data.json,e2368319-298f-488a-a81a-20b994e6d080,35.03,com.sec.android.app.shealth
2019-02-14 02:31:35.785,1783.23,2204,0,1522281600000,3.9444444,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.785,76cc0b2d-0025-417d-89c7-c96eed3e76fc.binning_data.json,76cc0b2d-0025-417d-89c7-c96eed3e76fc,100.61,com.sec.android.app.shealth
2019-02-14 02:31:35.785,1081.0,1373,0,1522368000000,2.6299477,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.785,5765b025-5485-4dbb-b42f-03b3d1316fc6.binning_data.json,5765b025-5485-4dbb-b42f-03b3d1316fc6,60.05,com.sec.android.app.shealth
2019-02-14 02:31:35.786,4922.04,6112,0,1522454400000,3.2363226,79R9GKyaj4,com.sec.android.app.shealth,2019-02-14 02:31:35.786,b2741fec-31f4-4df0-9424-4cc9d3d433b7.binning_data.json,b2741fec-31f4-4df0-9424-4cc9d3d433b7,270.56998,com.sec.android.app.shealth
